LONGITUDE,LATITUDE,OBJECTID_left,SOURCE,EXT_ID,CAT1,CAT2,CAT3,ORG_NAME,NAME,ADDRLN1,ADDRLN2,CITY,STATE,HOURS,PHONES,EMAIL,URL,INFO1,INFO2,POST_ID,DESCRIPTION,ZIP,LINK,USE_TYPE,DATE_UPDATED,DIS_STATUS,POINT_X,POINT_Y,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID_right,Shape_STAr,Shape_STLe,X_Center,Y_Center
-118.5692391,34.22469797,97679230,211,,Social Services,Homeless Shelters and Services,,www.our-redeemer.org,Redeemer Lutheran Outreach,20025 Chase St.,,Winnetka,CA,,"Administrative (818) 341-3460,  Service/Intake (818) 341-1629,  FAX (818) 341-1634",,www.our-redeemer.org,,,57431,"The agency provides emergency food and homeless support services for low-income people who live in Canoga Park, Chatsworth, Granada Hills, Northridge, Reseda, Tarzana and Winnetka.",91306,http://egis3.lacounty.gov/lms/?p=57431,publish,2013-06-01T11:50:56.000Z,,6389597.253,1904639.419,POINT (-118.5692390560207 34.22469796679017),487,113401,6037113401,1134.01,488,26389082.53,20702.85356,6391577,1905551
-118.5708321,34.22514997,97682058,211,,Social Services,Homeless Shelters and Services,,www.sfvrescuemission.org,Our Redeemer Lutheran Church - Sfv Rescue Mission,8520 Winnetka Ave.,,Winnetka,CA,"Friday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",,,www.sfvrescuemission.org,,,60005,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91306,http://egis3.lacounty.gov/lms/?p=60005,publish,2013-06-01T11:50:56.000Z,,6389116.65,1904806.638,POINT (-118.5708320554264 34.22514996593661),487,113401,6037113401,1134.01,488,26389082.53,20702.85356,6391577,1905551
-118.3344591,34.09958797,97679291,211,,Social Services,Homeless Shelters and Services,,www.hollywoodsocialservices.org,Social Services At Blessed Sacrament Inc,6636 Selma Ave.,,Los Angeles,CA,,"Service/Intake and Administration (323) 871-8042,  FAX (323) 464-7796",,www.hollywoodsocialservices.org,,,57493,The agency provides homeless support services for people who live in Los Angeles County.,90028,http://egis3.lacounty.gov/lms/?p=57493,publish,2013-06-01T11:50:56.000Z,,6460416.151,1858790.829,POINT (-118.3344590567493 34.09958796717354),1558,190700,6037190700,1907,1560,6915637.925,12502.81245,6460650,1858455
-118.3326151,34.10024797,97682481,211,,Social Services,Homeless Shelters and Services,,www.lagaycenter.org,L A Gay And Lesbian Center - Youth Services Program,1625 N. Schrader Blvd.,,Los Angeles,CA,"Monday through Saturday, 9:00am to 5:00pm. ",Service/Intake (323) 993-7400,,www.lagaycenter.org,,,60358,"The program provides emergency food, HIV/AIDS services, homeless support services and shelter for people who live in Los Angeles County.",90028,http://egis3.lacounty.gov/lms/?p=60358,publish,2013-06-01T11:50:56.000Z,,6460975.197,1859029.161,POINT (-118.3326150561535 34.10024796677198),1558,190700,6037190700,1907,1560,6915637.925,12502.81245,6460650,1858455
-118.3260211,34.18246997,97679296,211,,Social Services,Homeless Shelters and Services,,www.burbanktemporaryaidcenter.org,Burbank Temporary Aid Center,1304 W. Burbank Blvd.,,Burbank,CA,,"FAX (818) 848-8280,  Service/Intake and Administration (818) 848-2822, Food Intake Service/Intake (818) 848-2822 Ext.107",,,,,57494,"The agency provides emergency food, financial assistance, holiday assistance, homeless support services and shelter for people who live in Burbank.",91506,http://egis3.lacounty.gov/lms/?p=57494,publish,2013-06-01T11:50:56.000Z,,6463068.492,1888944.559,POINT (-118.3260210558922 34.18246996629904),1604,310900,6037310900,3109,1606,23388464.7,21427.40577,6461561,1888556
-118.2580081,34.13662397,97679309,211,,Social Services,Homeless Shelters and Services,,www.glendalecorps.org/,Salvation Army Corps Community Center - Glendale,801 S. Central,,Glendale,CA,"Monday through Friday, 1:00pm to 4:00pm; some mornings by appointment only. ","Food Intake                    Service/Intake (818) 246-5586 Ext.131,  Service/Intake (818) 246-5586",,www.glendalecorps.org/,,,57496,"The agency provides emergency food, holiday assistance, nutrition programs, recreational programs and shelter for people who are primarily in the Glendale area.",91204,http://egis3.lacounty.gov/lms/?p=57496,publish,2013-06-01T11:50:56.000Z,,6483595.477,1872200.662,POINT (-118.2580080564878 34.13662396714277),1321,302401,6037302401,3024.01,1323,14758166.21,18000.67964,6483061,1870382
-118.2152171,33.89563497,97679336,211,,Social Services,Homeless Shelters and Services,,www.salvationarmy-socal.org,Salvation Army Corps Community Center - Compton,736 E. Compton Blvd.,,Compton,CA,"Monday through Friday, 9:00am to 1:30pm; social services by appointment only. ",Service/Intake (310) 639-0362,,www.salvationarmy-socal.org,,,57504,"The agency provides emergency food, holiday assistance, recreational programs, transportation, and utility bill assistance for families, couples and individuals who live in Compton and Lynwood zip codes 90220, 90221, 90222 and 90262.",90221,http://egis3.lacounty.gov/lms/?p=57504,publish,2013-06-01T11:50:56.000Z,,6496356.51,1784469.566,POINT (-118.2152170566892 33.8956349674641),685,542401,6037542401,5424.01,687,13922730.86,15743.51176,6497659,1783278
-118.2695011,34.03392797,97679344,211,,Social Services,Homeless Shelters and Services,,www.sfcla.org,St. Francis Center - Los Angeles,1835 S. Hope St.,,Los Angeles,CA,"Breakfast is served Tuesday through Friday, 7:30am to 9:00am; Saturday, 8:30am to 10:00am. Sack lunches distributed Monday through Saturday, 1:00pm to 1:30pm.  Mail distribution hours are Monday through Friday, 9:00am to 9:15am and 1:00pm to 1:30pm. Family food program is Tuesday, Thursday and Saturday, 11:00am to 12:30pm. Senior brown bag program is Friday, 11:00am to 12:30pm. ","FAX (213) 765-8915,  Service/Intake (213) 747-5347",,www.sfcla.org,,,57511,"The agency provides emergency food, holiday assistance, homeless support services, and personal goods, and volunteer opportunities for low-income people in the garment district of Los Angeles, including people who are homeless.",90015,http://egis3.lacounty.gov/lms/?p=57511,publish,2013-06-01T11:50:56.000Z,,6480017.43,1834836.899,POINT (-118.2695010565592 34.03392796667183),734,224020,6037224020,2240.2,736,13264640.21,15225.84135,6480266,1833584
-118.0419011,33.96899997,97679375,211,,Social Services,Homeless Shelters and Services,,www.salvationarmy-socal.org,Salvation Army Corps Community Center - Whittier,7926 S. Pickering Ave.,,Whittier,CA,"Monday through Friday, 9:00am to 12:00 noon;  1:00pm to 3:00pm. ",Service/Intake (562) 698-8348,,www.salvationarmy-socal.org,,,57516,"The agency provides emergency food, holiday assistance, personal goods, recreational programs and utility bill assistance for people who live in Whittier and the surrounding cities of Baldwin Park, City of Industy, Hacienda Heights, La Habra Heights, La Puente, Rowland Heights and South El Monte.",90602,http://egis3.lacounty.gov/lms/?p=57516,publish,2013-06-01T11:50:56.000Z,,6548965.381,1811101.459,POINT (-118.0419010567968 33.96899996731559),1913,501803,6037501803,5018.03,1915,6374362.485,11142.39999,6549280,1812100
-118.1856231,34.03712097,97679381,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Corps Community Center - East Los Angeles Temple,140 N. Eastman Ave.,,Los Angeles,CA,"Monday through Friday 9:00am to 11:40am, and 12:30pm to 3:30pm.  ",Service/Intake (323) 263-7577,,,,,57517,The agency provides emergency food and transportation for people who live in the East Los Angeles area.,90063,http://egis3.lacounty.gov/lms/?p=57517,publish,2013-06-01T11:50:56.000Z,,6505432.737,1835941.361,POINT (-118.1856230569505 34.03712096673176),715,531101,6037531101,5311.01,717,7531593.156,12309.01931,6504556,1835570
-118.2609871,33.77603197,97679390,211,,Social Services,Homeless Shelters and Services,,www.beaconlightmission.org,Southern California Floating Christian Endeavor Association Inc - Beacon Light Mission,525 N. Broad Ave.,,Wilmington,CA,"Monday through Friday, 9:00am to 7:00pm; Saturday and Sunday, 4:00pm to 7:00pm. ","FAX (310) 830-3260,  Service/Intake (310) 830-7063",,www.beaconlightmission.org,,,57521,"The agency provides emergency food, homeless support services, holiday assistance and shelter for men who are in Los Angeles County.",90744,http://egis3.lacounty.gov/lms/?p=57521,publish,2013-06-01T11:50:56.000Z,,6482353.297,1740975.988,POINT (-118.2609870557282 33.77603196771987),27,294701,6037294701,2947.01,28,18860179.24,19832.88444,6484199,1741695
-118.2610312,33.77663807,97688088,211,,Social Services,Homeless Shelters and Services,,,Doors Of Hope,529 Broad Ave,,Wilmington,CA,"Monday through Friday, 9:00am to 5:00pm.  Shelter is provided Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (310) 518-3667,  FAX (310) 513-6113",,www.doorsofhopewomensshelter.org,,,71748,The agency provides shelter for single women in Los Angeles County.,90744,http://egis3.lacounty.gov/lms/?p=71748,publish,2010-11-01T11:50:56.000Z,,6482340.467,1741196.599,POINT (-118.26103115579 33.77663806774048),27,294701,6037294701,2947.01,28,18860179.24,19832.88444,6484199,1741695
-118.1114602,34.57547695,97679396,211,,Social Services,Homeless Shelters and Services,,www.cityofpalmdale.org/departments/saves/,South Antelope Valley Emergency Services,1002 E Ave Q12, ,Palmdale,CA,"Monday through Thursday, 8:00am to 5:00pm. ","FAX (661) 274-2365,  Service/Intake and Administration (661) 267-5191,  TDD (661) 267-5167",,,,,57524,"The agency provides emergency food, personal goods, and shelter for South Antelope Valley residents.",93550,http://egis3.lacounty.gov/lms/?p=57524,publish,2013-06-01T11:50:56.000Z,,6528118.853,2031826.492,POINT (-118.1114601567217 34.57547694615542),185,910501,6037910501,9105.01,186,16113479.26,16740.99094,6527798,2033550
-118.2890111,34.07748097,97679416,211,,Social Services,Homeless Shelters and Services,,www.epath.org,People Assisting The Homeless,340 N. Madison Ave.,,Los Angeles,CA,"SITE HOURS: Monday through Friday, 7:30am to 4:00pm. ","Jobs Center at PATH Service/Intake (323) 644-2229, P.A.T.H. Service/Intake (323) 644-2216, West LA Job Center Service/Intake (310) 996-0034 Ext.108, HVRP PATHfinders - Employment Program for Veterans Service/Intake (323) 644-2201, Referral for Homeless Ve",,www.epath.org,,,57540,"The agency provides employment services, homeless support services and transitional shelter for homeless adults.",90004,http://egis3.lacounty.gov/lms/?p=57540,publish,2013-06-01T11:50:56.000Z,,6474151.914,1850703.037,POINT (-118.2890110559711 34.07748096679214),1466,192700,6037192700,1927,1468,5717696.706,9614.05306,6474425,1851626
-118.2890108,34.07748052,97686770,211,,Social Services,Homeless Shelters and Services,,,People Assisting The Homeless - Regional Homeless Center,340 N Madison Ave,,Los Angeles,CA,"Monday through Friday, 7:30am to 4:00pm. ","Administrative (323) 644-2200, P.A.T.H. Service/Intake (323) 644-2216",,www.epath.org,,,70848,The organization provides shelter for homeless and at-risk adults and volunteer opportunities in Los Angeles County.,90004,http://egis3.lacounty.gov/lms/?p=70848,publish,2010-11-01T11:50:56.000Z,,6474152.005,1850702.873,POINT (-118.2890107564732 34.07748051674265),1466,192700,6037192700,1927,1468,5717696.706,9614.05306,6474425,1851626
-118.3119321,34.09606497,97679417,211,,Social Services,Homeless Shelters and Services,,www.epath.org,People Assisting The Homeless - Hollywood Center,5627 Fernwood Ave.,,Hollywood,CA,"Monday through Friday, 7:30am to 4:00pm; individuals can receive a number and start lining up at 6:00am. ",PATH Hollywood Service/Intake (323) 960-3333,,www.epath.org,,,57541,"The agency provides employment services, homeless support services and transitional shelter for homeless adults.",90028,http://egis3.lacounty.gov/lms/?p=57541,publish,2013-06-01T11:50:56.000Z,,6467231.978,1857486.821,POINT (-118.3119320559963 34.09606496652891),1651,190901,6037190901,1909.01,1653,5276300.591,9290.822749,6467061,1856891
-118.3094071,34.09541897,97680079,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Shelter - Covenant House,1325 N. Western Ave.,,Hollywood,CA,"Monday through Sunday, 24 hours per day. PICK UP POINTS AND HOURS No transportation pick-up sites to this shelter.  ",Service/Intake and Administration (323) 461-3131,,www.lahsa.org,,,58190,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90027,http://egis3.lacounty.gov/lms/?p=58190,publish,2013-06-01T11:50:56.000Z,,6467995.703,1857249.368,POINT (-118.309407056323 34.09541896695098),1651,190901,6037190901,1909.01,1653,5276300.591,9290.822749,6467061,1856891
-118.3094071,34.09541897,97688414,211,,Social Services,Homeless Shelters and Services,,www.covenanthouseca.org,Covenant House California,1325 N. Western Ave.,,Hollywood,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Hotline (866) 268-3683, shelter Administrative (323) 461-3131, Outreach Number (9:00am - 12:00 noon and 2:00pm - 5:00pm) Service/Intake (323) 957-7455, The Nineline Hotline/Talkline/Warmline (800) 999-9999,  FAX (323) 461-6491, Daily, 4",,www.covenanthouseca.org,,,58026,The agency provides runaway services and shelter for homeless and at-risk youth who are in Los Angeles County.,90027,http://egis3.lacounty.gov/lms/?p=58026,publish,2013-08-13T08:56:19.000Z,,6467995.703,1857249.368,POINT (-118.309407056323 34.09541896695098),1651,190901,6037190901,1909.01,1653,5276300.591,9290.822749,6467061,1856891
-117.720739,34.06144957,97679488,211,,Social Services,Homeless Shelters and Services,,,Catholic Charities - Pomona Community Services,1460 E Holt Ave,,Pomona,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (909) 629-1331,  FAX (909) 629-1322",,,,,57620,"The agency provides shelter and utility bill assistance for low income people who live in the Pomona Valley, including people who receive public assistance and people who are undocumented.",91767,http://egis3.lacounty.gov/lms/?p=57620,publish,2013-06-01T11:50:56.000Z,,6646252.491,1844860.589,POINT (-117.720738957199 34.06144956701213),2258,402702,6037402702,4027.02,2260,16150915.42,18414.28642,6644077,1845617
-117.7297491,34.09555507,97679653,211,,Social Services,Homeless Shelters and Services,,,St. Ambrose Episcopal Church,830 W Bonita Ave,,Claremont,CA,,Administrative (909) 626-7170,,,,,57741,The agency provides holiday assistance for people who live in the Pomona Valley and Inland Empire.,91711,http://egis3.lacounty.gov/lms/?p=57741,publish,2013-06-01T11:50:56.000Z,,6643490.161,1857264.725,POINT (-117.7297490578142 34.09555506679764),2338,401902,6037401902,4019.02,2340,28632199.82,24786.85861,6644839,1859223
-117.7288361,34.10030997,97684021,211,,Social Services,Homeless Shelters and Services,,www.InlandValleyHopePartners.org,Inland Valley Hope Partners - Claremont Center,660 N. Mountain Ave.,,Claremont,CA,,Service/Intake (909) 621-2400,,www.InlandValleyHopePartners.org,,,61490,"The organization's programs provides emergency food, financial assistance, holiday assistance and shelter for people who primarily live in the Inland Valley.",91711,http://egis3.lacounty.gov/lms/?p=61490,publish,2013-06-01T11:50:56.000Z,,6643761.908,1858995.86,POINT (-117.7288360576228 34.10030996728117),2338,401902,6037401902,4019.02,2340,28632199.82,24786.85861,6644839,1859223
-118.1872891,33.77274097,97679683,211,,Social Services,Homeless Shelters and Services,,www.village-isa.org,Mental Health America Of Los Angeles - Long Beach,456 Elm Ave.,,Long Beach,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (562) 437-5072,  Service/Intake (562) 437-6717",,www.village-isa.org,,,57763,The agency provides homeless support services and mental health services for people in the Long Beach area.,90802,http://egis3.lacounty.gov/lms/?p=57763,publish,2013-06-01T11:50:56.000Z,,6504748.728,1739728.359,POINT (-118.187289056279 33.77274096728744),61,576200,6037576200,5762,62,7499860.39,11216.64229,6504904,1739600
-118.1860481,33.77072097,97682216,211,,Social Services,Homeless Shelters and Services,,www.COAlongbeach.org,Christian Outreach In Action,515 E. 3rd St.,,Long Beach,CA,,"Service/Intake and Administration (562) 432-1440,  FAX (562) 590-8984",,www.COAlongbeach.org,,,60138,"The organization provides emergency food, holiday assistance, homeless support services, personal goods and shelter for people who are in the Long Beach area, including people who are homeless.",90802,http://egis3.lacounty.gov/lms/?p=60138,publish,2013-06-01T11:50:56.000Z,,6505124.537,1738992.524,POINT (-118.1860480558874 33.77072096717946),61,576200,6037576200,5762,62,7499860.39,11216.64229,6504904,1739600
-117.9451867,34.06970957,97679687,211,,Social Services,Homeless Shelters and Services,,www.voala.org,Volunteers Of America - Greater Los Angeles - West Covina Outreach And Access Center,1760 W Cameron Ave,,West Covina,CA,"Monday through Friday, 8:00am to 4:30pm. ","888-50-NEEDS Service/Intake (888) 506-3337,  FAX (626) 918-5040,  Service/Intake (626) 337-9878",,www.voala.org,,,57768,The agency provides homeless support services for people of all ages in Los Angeles County.,91790,http://egis3.lacounty.gov/lms/?p=57768,publish,2013-06-01T11:50:56.000Z,,6578270.506,1847753.589,POINT (-117.9451866574969 34.06970956726552),1679,406702,6037406702,4067.02,1681,30384697.41,24280.89776,6580793,1846385
-117.7669651,34.06209997,97679689,211,,Social Services,Homeless Shelters and Services,,,Pomona Neighborhood Center,999 W. Holt Ave.,,Pomona,CA,,"FAX (909) 397-9981,  Service/Intake (909) 620-7691",,,,,57770,The agency provides homeless support services for people who live in the Pomona Valley.,91768,http://egis3.lacounty.gov/lms/?p=57770,publish,2013-06-01T11:50:56.000Z,,6632251.081,1845061.602,POINT (-117.7669650576185 34.06209996681665),2207,402304,6037402304,4023.04,2209,7506213.951,14825.45541,6632599,1844921
-118.3145821,34.10333297,97679928,211,,Social Services,Homeless Shelters and Services,,www.layn.org,Los Angeles Youth Network Taft House,1754 Taft Ave.,,Hollywood,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake and Administration (323) 467-8466,,www.layn.org,,,58025,The agency provides shelter for youth in crisis who are in Los Angeles County.,90028,http://egis3.lacounty.gov/lms/?p=58025,publish,2013-06-01T11:50:56.000Z,,6466437.963,1860134.27,POINT (-118.314582055761 34.10333296661694),1397,190301,6037190301,1903.01,1399,4342131.537,12083.39108,6466249,1860305
-118.2920441,33.95890797,97679929,211,,Social Services,Homeless Shelters and Services,,,My Club Drop In Center,8705 S. Vermont,,Los Angeles,CA,"Monday through Friday, 10:00am to 6:00pm. ","Service/Intake (323) 751-2582,  FAX (323) 751-1803",,,,,58027,"The agency provides runaway services and shelter for runaway, homeless and at-risk youth in Los Angeles County.",90044,http://egis3.lacounty.gov/lms/?p=58027,publish,2013-06-01T11:50:56.000Z,,6473108.093,1807554.767,POINT (-118.2920440560278 33.9589079667838),956,600100,6037600100,6001,958,8154795.432,12355.02879,6472014,1806191
-118.2933641,33.95928097,97685086,,,Social Services,Homeless Shelters and Services,,St. Catherine's Episcopal Diocese of Los Angeles,St. Catherine's Episcopal Diocese of Los Angeles,1039 W. 87th St. ,,Los Angeles,CA,,"(213) 482 - 2040 
",,,,,68648,,90044,http://egis3.lacounty.gov/lms/?p=68648,publish,2013-04-26T14:01:14.000Z,,6472708.201,1807691.675,POINT (-118.2933640560936 33.95928096701238),956,600100,6037600100,6001,958,8154795.432,12355.02879,6472014,1806191
-118.2726491,34.06094397,97679930,211,,Social Services,Homeless Shelters and Services,,,Catholic Charities Of Los Angeles - Our Lady Of The Angels Region - Metro Area - Angel's Flight Runaway And Homeless Youth Services,357 S. Westlake Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (213) 413-2311, Shelter / 24 Hour Intake Service/Intake (800) 833-2499",,,,,58028,"The agency provides runaway services and shelter for runaway, homeless and at-risk youth in Los Angeles County.",90057,http://egis3.lacounty.gov/lms/?p=58028,publish,2013-06-01T11:50:56.000Z,,6479090.325,1844671.085,POINT (-118.2726490562552 34.06094396650071),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257
-118.1933001,33.77837497,97680054,211,,Social Services,Homeless Shelters and Services,,www.womenshelterlb.com/,Womenshelter Of Long Beach,930 Pacific Ave.,,Long Beach,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (562) 437-7233,  FAX (562) 436-4943, 562) HER HOME - 24 hrs. Service/Intake and Hotline (562) 437-4663",,www.womenshelterlb.com/,,,58152,The agency provides shelter and domestic violence services for victims of domestic violence and their children as well as volunteer opportunities for individuals living in Los Angeles County.,90813,http://egis3.lacounty.gov/lms/?p=58152,publish,2013-06-01T11:50:56.000Z,,6502925.787,1741782.187,POINT (-118.1933000563166 33.77837496737992),82,575803,6037575803,5758.03,83,2148618.948,6905.198852,6502796,1741999
-118.3006131,34.09135697,97680057,211,,Social Services,Homeless Shelters and Services,,www.houseofhopela.com,House Of Hope,1115 N. Normandie Ave.,,Los Angeles,CA,"SITE HOURS: Monday through Sunday, 24 hours per day. ","FAX (323) 663-9452,  Service/Intake (323) 663-1214,  Service/Intake (323) 663-1215",,,,,58153,"The agency provides shelter and emergency food for men and women, including ex-offenders and General Relief recipients.",90029,http://egis3.lacounty.gov/lms/?p=58153,publish,2013-06-01T11:50:56.000Z,,6470653.705,1855763.058,POINT (-118.3006130566226 34.09135696716509),1632,191120,6037191120,1911.2,1634,4086485.777,8373.032154,6469386,1856341
-117.8782731,33.98569897,97680058,211,,Social Services,Homeless Shelters and Services,,www.gospelmissions.org,Gospel Missions Of America,1803 Nausika Ave.,,Rowland Heights,CA,"Intake Hours: Tuesday through Friday, 9:00am to 6:00pm. Shelter hours Monday through Sunday, 24 hours per day. ",Service/Intake (626) 965-8922,,www.gospelmissions.org,,,58154,The agency provides shelter for adults 18 years and older in Los Angeles County.,91748,http://egis3.lacounty.gov/lms/?p=58154,publish,2013-06-01T11:50:56.000Z,,6598572.234,1817198.276,POINT (-117.8782730570016 33.98569896765667),2271,408705,6037408705,4087.05,2273,20753723.55,19115.0924,6598112,1815915
-117.9040981,34.12968597,97680061,211,,Social Services,Homeless Shelters and Services,,,Peregrinos De Emaus Inc,447 N. Soldano Ave.,,Azusa,CA,"Monday through Sunday, 24 hours per day. ","Leo - Cell Number Service/Intake (626) 388-8424, Shelter Service/Intake (626) 969-5399",,,,,58159,"The agency provides shelter for men in Los Angeles County, including men who are undocumented.",91702,http://egis3.lacounty.gov/lms/?p=58159,publish,2013-06-01T11:50:56.000Z,,6590693.314,1869589.445,POINT (-117.9040980576235 34.12968596702742),2314,404301,6037404301,4043.01,2316,11920269.58,13965.59288,6590687,1868805
-118.1345211,34.69401297,97680063,211,,Social Services,Homeless Shelters and Services,,,Lancaster Community Shelter For The Homeless,44611 Yucca Ave.,,Lancaster,CA,"Monday through Friday, 8:00am to 4:00pm. ",Service/Intake and Administration (661) 945-7524,,,,,58164,"The agency provides shelter for singles, couples and families who are homeless in the Lancaster/Palmdale area.",93534,http://egis3.lacounty.gov/lms/?p=58164,publish,2013-06-01T11:50:56.000Z,,6521234.847,2074973.532,POINT (-118.1345210578512 34.69401296562447),279,900607,6037900607,9006.07,280,18438142.38,20160.44928,6524361,2074676
-118.1345211,34.69401297,97680080,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Shelter - Lancaster Community Shelter,44611 Yucca Ave.,Catholic Charities - Lancaster,Lancaster,CA,"Monday through Sunday, 24 hours per day. PICK-UP POINTS AND HOURS Antelope Valley Access Center       45134 N. Sierra Highway       Lancaster, CA 93535       3:30pm; 4:00pm       Mental Health Association       43423 Division       Lancaster, CA 93535       3:45pm; 4:10pm       Department of Mental Health       349 E. Avenue K-6       Lancaster, CA 93535       3:55pm; 4:20pm  ",Service/Intake and Administration (661) 945-7524,,www.lahsa.org,,,58191,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",93534,http://egis3.lacounty.gov/lms/?p=58191,publish,2013-06-01T11:50:56.000Z,,6521234.847,2074973.532,POINT (-118.1345210578512 34.69401296562447),279,900607,6037900607,9006.07,280,18438142.38,20160.44928,6524361,2074676
-118.1309801,34.67148297,97680068,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Pick-Up Site - Mental Health Association,43423 Division St.,,Lancaster,CA,"Monday through Friday, 2:25pm. ",Service/Intake (661) 945-7524,,www.lahsa.org,,,58170,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",93535,http://egis3.lacounty.gov/lms/?p=58170,publish,2013-06-01T11:50:56.000Z,,6522288.547,2066772.782,POINT (-118.1309800572449 34.67148296594249),261,900504,6037900504,9005.04,262,113732618,64211.03853,6529866,2063873
-118.1229401,34.67017197,97680069,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Pick-Up Site - Department Of Mental Health,349 E. Avenue K-6,,Lancaster,CA,"Monday through Friday, 3:25pm. ",Service/Intake (661) 945-7524,,www.lahsa.org,,,58171,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",93535,http://egis3.lacounty.gov/lms/?p=58171,publish,2013-06-01T11:50:56.000Z,,6524705.35,2066292.617,POINT (-118.1229400571209 34.6701719661398),261,900504,6037900504,9005.04,262,113732618,64211.03853,6529866,2063873
-118.1929208,33.78410482,97680070,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Pick-Up Site - Catholic Charities Community Center,123 W 14Th St,,Long Beach,CA,Pick-up hours vary. ,"Service/Intake (323) 298-1316, Intake Service/Intake (562) 733-1147",,www.lahsa.org,,,58177,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90813,http://egis3.lacounty.gov/lms/?p=58177,publish,2013-06-01T11:50:56.000Z,,6503045.059,1743867.216,POINT (-118.1929207557195 33.78410481760235),101,575402,6037575402,5754.02,102,3485864.391,7932.483862,6503461,1744640
-118.1916341,33.78417197,97682091,211,,Social Services,Homeless Shelters and Services,,www.catholiccharitiesla.org/sanpedro.html,Catholic Charities Of Los Angeles - San Pedro Region - Long Beach Community Services Center,123 E. 14th St.,,Long Beach,CA,,"Service/Intake and Administration (562) 591-1351,  Administrative (562) 591-1641",,www.catholiccharitiesla.org/sanpedro.html,,,60044,"The office administers a number of community centers and program offices within the San Pedro Pastoral Region, which extends from Palos Verdes to Pico Rivera on the north to Long Beach on the south.",90813,http://egis3.lacounty.gov/lms/?p=60044,publish,2013-06-01T11:50:56.000Z,,6503436.111,1743890.905,POINT (-118.1916340557896 33.78417196701784),101,575402,6037575402,5754.02,102,3485864.391,7932.483862,6503461,1744640
-118.2090211,33.78200497,97680071,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Pick-Up Site - Long Beach Multi-Service Center,1301 W. 12th St.,,Long Beach,CA,,Intake Service/Intake (562) 733-1147,,www.lahsa.org,,,58179,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90813,http://egis3.lacounty.gov/lms/?p=58179,publish,2013-06-01T11:50:56.000Z,,6498150.873,1743112.805,POINT (-118.2090210563216 33.78200496783187),95,980033,6037980033,9800.33,96,131780242.4,202492.5115,6495963,1734835
-118.2090208,33.78200525,97688296,211,,Social Services,Homeless Shelters and Services,,,Long Beach Rescue Mission - Lydia House Intake Site,1301 W 12Th St,Long Beach Multi-Service Center,Long Beach,CA,"Monday through Friday, 9:00am. ",,,www.lbrm.org,,,71888,"The agency provides emergency food, shelter, clothing, counsel, spiritually-based adult rehabilitation transitional housing programs.",90813,http://egis3.lacounty.gov/lms/?p=71888,publish,2010-11-01T11:50:56.000Z,,6498150.965,1743112.906,POINT (-118.2090207558069 33.78200524782101),95,980033,6037980033,9800.33,96,131780242.4,202492.5115,6495963,1734835
-118.2641751,34.04663497,97680072,211,,Social Services,Homeless Shelters and Services,,www.lahsa.org,Year Round Shelter - Salvation Army,832 W. James M. Wood Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. PICK UP POINTS AND HOURS No transportation pick-up sites to this shelter.  ",Service/Intake (213) 438-1617,,www.lahsa.org,,,58183,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",90015,http://egis3.lacounty.gov/lms/?p=58183,publish,2013-06-01T11:50:56.000Z,,6481643.241,1839456.926,POINT (-118.2641750557944 34.0466349664993),689,207710,6037207710,2077.1,691,11856806.54,17224.66965,6482394,1839541
